matrix,config,run_type,schedule,chunk,threads,L1_misses_val_mean,L1_misses_val_std,L1_misses_val_min,L1_misses_val_max,L1_percent_val_mean,L1_percent_val_std,L1_percent_val_min,L1_percent_val_max,LLC_misses_val_mean,LLC_misses_val_std,LLC_misses_val_min,LLC_misses_val_max,LLC_percent_val_mean,LLC_percent_val_std,LLC_percent_val_min,LLC_percent_val_max,repeat_count
ldoor,dynamic_c10000_t8,parallel,dynamic,10000.0,8.0,37324827.0,460025.63887365005,36694946.0,37965932.0,0.23000000000000004,0.0,0.23,0.23,176266.5,11073.914265817064,157425.0,185666.0,29.413999999999998,1.8277806821996512,26.28,30.87,10
ldoor,dynamic_c1000_t1,parallel,dynamic,1000.0,1.0,37227796.2,546858.9085332488,36538283.0,38173637.0,0.231,0.003162277660168373,0.23,0.24,115328.0,6016.67495844304,107832.0,124688.0,20.2,0.8626058711189534,19.05,21.43,10
ldoor,dynamic_c1000_t16,parallel,dynamic,1000.0,16.0,37121282.0,308576.19828928186,36634520.0,37503280.0,0.23000000000000004,0.0,0.23,0.23,198630.0,4133.819702567267,192903.0,204733.0,29.957,0.5891434460299116,29.11,31.04,10
ldoor,dynamic_c1000_t2,parallel,dynamic,1000.0,2.0,37287296.8,369645.8089585511,36904450.0,38172690.0,0.231,0.003162277660168377,0.23,0.24,130815.2,27181.657499129815,105990.0,174708.0,21.351,4.08879892715045,17.57,28.01,10
ldoor,dynamic_c1000_t32,parallel,dynamic,1000.0,32.0,36974774.0,208100.45564048525,36594902.0,37312098.0,0.23000000000000004,0.0,0.23,0.23,204449.3,5274.95902143114,197325.0,213051.0,30.086000000000002,0.5968100386406233,29.13,31.0,10
ldoor,dynamic_c1000_t4,parallel,dynamic,1000.0,4.0,37338694.6,344660.98240225704,36796757.0,37886302.0,0.23000000000000004,0.0,0.23,0.23,191197.7,14287.855371686199,177916.0,218223.0,29.945,2.0181523453121395,28.16,33.79,10
ldoor,dynamic_c1000_t64,parallel,dynamic,1000.0,64.0,37239536.2,330929.59772361064,36630615.0,37706845.0,0.23000000000000004,0.0,0.23,0.23,207364.1,8706.181194352028,196075.0,221236.0,29.899,1.1775440543775861,28.52,31.62,10
ldoor,dynamic_c1000_t8,parallel,dynamic,1000.0,8.0,37290788.8,308517.8194330658,36765528.0,37732719.0,0.23000000000000004,0.0,0.23,0.23,184373.9,12102.490987395944,171483.0,210012.0,28.323,1.744146082057222,26.66,31.96,10
ldoor,dynamic_c100_t1,parallel,dynamic,100.0,1.0,37384033.2,437621.9032898908,36655473.0,38178777.0,0.231,0.003162277660168373,0.23,0.24,190888.2,64133.088973546954,137098.0,355863.0,30.458,4.694213459143074,24.12,39.04,10
ldoor,dynamic_c100_t16,parallel,dynamic,100.0,16.0,37827970.9,325254.29530495463,37360567.0,38345226.0,0.23200000000000004,0.004216370213557829,0.23,0.24,311736.3,3567.587390504807,307255.0,317507.0,34.926,0.4221163609980337,34.24,35.6,10
ldoor,dynamic_c100_t2,parallel,dynamic,100.0,2.0,37677913.7,214254.59979662308,37259462.0,37880235.0,0.23000000000000004,0.0,0.23,0.23,239845.0,39542.321347583464,158243.0,288007.0,31.686,4.462020469099919,22.46,37.11,10
ldoor,dynamic_c100_t32,parallel,dynamic,100.0,32.0,37679991.6,435416.93017847196,37136687.0,38336682.0,0.233,0.0048304589153964714,0.23,0.24,322070.6,7077.479921867978,314772.0,337127.0,34.839999999999996,0.5996109850005527,34.06,35.88,10
ldoor,dynamic_c100_t4,parallel,dynamic,100.0,4.0,37560507.2,393523.2833407559,37072004.0,38303840.0,0.231,0.003162277660168372,0.23,0.24,253854.4,29678.842951391034,220856.0,295869.0,31.056,3.1252527008938724,27.54,35.29,10
ldoor,dynamic_c100_t64,parallel,dynamic,100.0,64.0,37837479.5,315367.23382299376,37370511.0,38262661.0,0.231,0.003162277660168377,0.23,0.24,323043.1,15238.088050452172,309522.0,361126.0,34.135000000000005,0.9494120987923709,33.16,35.93,10
ldoor,dynamic_c100_t8,parallel,dynamic,100.0,8.0,37797655.9,344558.96685519884,37334175.0,38444041.0,0.23200000000000004,0.004216370213557831,0.23,0.24,298400.4,18367.28457641769,267123.0,321394.0,34.661,1.7713300087787154,31.55,36.84,10
ldoor,dynamic_c10_t1,parallel,dynamic,10.0,1.0,37598886.6,833649.1212161682,36665318.0,39268906.0,0.233,0.004830458915396473,0.23,0.24,240435.2,120874.14897763156,139511.0,397370.0,31.794999999999998,7.829981197650192,24.52,42.23,10
ldoor,dynamic_c10_t16,parallel,dynamic,10.0,16.0,43374588.4,355132.8865566284,42768649.0,44053985.0,0.269,0.0031622776601683833,0.26,0.27,1655139.2,13560.028743004623,1639572.0,1682630.0,53.153999999999996,0.34020255404358374,52.78,53.9,10
ldoor,dynamic_c10_t2,parallel,dynamic,10.0,2.0,41022113.6,396457.30435058655,40315040.0,41796663.0,0.251,0.0031622776601683746,0.25,0.26,602538.6,12089.987355934933,584868.0,619348.0,36.370999999999995,0.838046007753219,35.07,37.55,10
ldoor,dynamic_c10_t32,parallel,dynamic,10.0,32.0,42938313.5,852330.7657530424,41152948.0,43774506.0,0.265,0.007071067811865476,0.25,0.27,1636306.1,269063.0473362661,1284323.0,1867786.0,50.619,1.936184392045346,47.5,52.81,10
ldoor,dynamic_c10_t4,parallel,dynamic,10.0,4.0,42312026.2,378537.92652631854,41861750.0,42906800.0,0.26,0.0,0.26,0.26,1364374.8,13885.485161771549,1341273.0,1382973.0,58.571000000000005,0.5668127262744425,57.55,59.54,10
ldoor,dynamic_c10_t64,parallel,dynamic,10.0,64.0,43183405.5,1310480.342145095,41129875.0,44651480.0,0.266,0.008432740427115684,0.25,0.28,1762578.9,324956.7941545632,1300743.0,2039826.0,49.769999999999996,2.2789178718564362,46.33,53.63,10
ldoor,dynamic_c10_t8,parallel,dynamic,10.0,8.0,43126975.3,376668.6398753771,42588534.0,43618000.0,0.267,0.0048304589153964775,0.26,0.27,1537179.6,19834.396224740492,1504187.0,1576270.0,57.028,0.6877467234059024,55.63,58.0,10
ldoor,dynamic_c1_t1,parallel,dynamic,1.0,1.0,37502784.1,639044.3873890395,36475078.0,38469121.0,0.231,0.00567646212197546,0.22,0.24,222356.9,98236.38393798457,156496.0,422003.0,32.319,5.98870501676095,26.34,44.13,10
ldoor,dynamic_c1_t16,parallel,dynamic,1.0,16.0,62814747.1,554895.9665988341,62483864.0,64298468.0,0.389,0.005676462121975471,0.38,0.4,4392805.4,444074.1802757731,4195312.0,5650343.0,44.977999999999994,1.6498740692684548,43.89,49.53,10
ldoor,dynamic_c1_t2,parallel,dynamic,1.0,2.0,46108844.1,607005.417074575,45331525.0,47477016.0,0.28300000000000003,0.004830458915396432,0.28,0.29,1661023.3,75720.08997184591,1557224.0,1824647.0,66.039,1.4266545949645073,63.92,67.92,10
ldoor,dynamic_c1_t32,parallel,dynamic,1.0,32.0,66071985.1,585360.4795708655,65231842.0,67238023.0,0.40700000000000003,0.004830458915396457,0.4,0.41,4806893.9,801632.8257334734,4393378.0,6338811.0,39.275,2.918078705815408,37.67,44.87,10
ldoor,dynamic_c1_t4,parallel,dynamic,1.0,4.0,53410022.1,740706.2576083057,52675058.0,55313563.0,0.33,0.004714045207910321,0.32,0.34,3409339.3,205233.34344921747,3294248.0,3982956.0,77.197,0.8575164397517048,76.27,79.07,10
ldoor,dynamic_c1_t64,parallel,dynamic,1.0,64.0,67340649.7,752975.8502230477,65458866.0,68007918.0,0.414,0.0069920589878010005,0.4,0.42,5114173.5,699887.9182302852,4484869.0,6417262.0,35.428,2.7995745708549666,32.92,39.97,10
ldoor,dynamic_c1_t8,parallel,dynamic,1.0,8.0,58499388.2,831560.537734232,57378147.0,59915970.0,0.361,0.0056764621219754716,0.35,0.37,4013608.5,403227.2689746097,3689301.0,4762842.0,54.10699999999999,1.5148160871134742,52.06,56.61,10
ldoor,guided_c10000_t1,parallel,guided,10000.0,1.0,36917570.1,305674.31949578493,36531619.0,37413930.0,0.23000000000000004,0.0,0.23,0.23,112297.8,3765.326805943349,106480.0,119218.0,19.743000000000002,0.5983319405740527,18.88,20.97,10
ldoor,guided_c10000_t16,parallel,guided,10000.0,16.0,36991869.0,293149.16988568613,36531812.0,37453963.0,0.23000000000000004,0.0,0.23,0.23,169152.7,3583.023150916001,160695.0,173163.0,28.494,0.5878057124216773,27.21,29.15,10
ldoor,guided_c10000_t2,parallel,guided,10000.0,2.0,36922533.7,319954.2902409142,36496313.0,37359382.0,0.23000000000000004,0.0,0.23,0.23,116336.3,15739.956530011972,98973.0,140921.0,20.311,2.655323583545579,17.47,24.57,10
ldoor,guided_c10000_t32,parallel,guided,10000.0,32.0,37114891.0,248464.6577648863,36744614.0,37448472.0,0.23000000000000004,0.0,0.23,0.23,170256.1,9291.195957583835,158546.0,186917.0,28.176,1.5973255425519508,26.34,31.28,10
ldoor,guided_c10000_t4,parallel,guided,10000.0,4.0,37030315.0,301688.7227108248,36487617.0,37458658.0,0.23000000000000004,0.0,0.23,0.23,145332.5,11406.030025580525,122579.0,156607.0,25.057,1.8997312675451994,21.32,26.86,10
ldoor,guided_c10000_t64,parallel,guided,10000.0,64.0,37097983.9,439007.760862923,36570680.0,37845856.0,0.23000000000000004,0.0,0.23,0.23,169489.7,4870.781959808917,162132.0,176546.0,26.998,0.8248609310396235,25.82,27.96,10
ldoor,guided_c10000_t8,parallel,guided,10000.0,8.0,37029168.8,293891.4825667601,36631303.0,37621246.0,0.23000000000000004,0.0,0.23,0.23,160527.3,12431.408627165127,143611.0,181669.0,27.301,1.9665336113182623,24.73,30.32,10
ldoor,guided_c1000_t1,parallel,guided,1000.0,1.0,37109402.3,284108.7790172591,36695573.0,37493292.0,0.23000000000000004,0.0,0.23,0.23,118520.1,9962.575497553054,108272.0,141288.0,20.753999999999998,1.5908222891182904,19.16,24.28,10
ldoor,guided_c1000_t16,parallel,guided,1000.0,16.0,37037283.3,412500.739713559,36409266.0,37634348.0,0.229,0.003162277660168384,0.22,0.23,170299.3,2398.863853762628,167300.0,173866.0,28.538999999999998,0.311143053915718,27.92,29.04,10
ldoor,guided_c1000_t2,parallel,guided,1000.0,2.0,37059161.7,269262.8449118297,36512629.0,37519225.0,0.23000000000000004,0.0,0.23,0.23,131561.0,22211.621922868315,100832.0,160929.0,22.899,3.6279086415056145,17.81,27.8,10
ldoor,guided_c1000_t32,parallel,guided,1000.0,32.0,36990335.4,257413.01741762136,36607556.0,37382242.0,0.23000000000000004,0.0,0.23,0.23,172010.3,9312.583649736163,154320.0,183182.0,28.088,1.4135911714495106,25.38,29.47,10
ldoor,guided_c1000_t4,parallel,guided,1000.0,4.0,37112258.9,302785.18324803223,36585433.0,37640965.0,0.23000000000000004,0.0,0.23,0.23,152966.4,9668.182894882,127636.0,160789.0,26.262,1.549098662663765,22.17,27.45,10
ldoor,guided_c1000_t64,parallel,guided,1000.0,64.0,37278197.6,283814.194910917,36611407.0,37554041.0,0.23000000000000004,0.0,0.23,0.23,174981.2,5775.627196340768,166115.0,182548.0,27.362000000000002,0.8554115318891187,25.98,28.4,10
ldoor,guided_c1000_t8,parallel,guided,1000.0,8.0,37066506.5,308614.8237518585,36554221.0,37706267.0,0.23000000000000004,0.0,0.23,0.23,155590.2,9219.023891449198,142446.0,167904.0,26.483999999999998,1.5935508917020644,24.49,28.47,10
ldoor,guided_c100_t1,parallel,guided,100.0,1.0,37046181.6,238866.22352187117,36588941.0,37404391.0,0.23000000000000004,0.0,0.23,0.23,121425.2,9002.608027060207,108296.0,140069.0,21.2,1.4332403070587214,19.03,24.22,10
ldoor,guided_c100_t16,parallel,guided,100.0,16.0,37239349.1,244635.2651844747,36937581.0,37680308.0,0.23000000000000004,0.0,0.23,0.23,170956.3,5826.486554233748,162631.0,181949.0,28.667,0.8745926035716414,27.54,30.23,10
ldoor,guided_c100_t2,parallel,guided,100.0,2.0,37281905.0,341910.1926240604,36499557.0,37635240.0,0.23000000000000004,0.0,0.23,0.23,131143.6,8256.298164297228,111444.0,140988.0,22.775,1.3298224609991285,19.72,24.43,10
ldoor,guided_c100_t32,parallel,guided,100.0,32.0,37136141.1,251982.08110342105,36643825.0,37478202.0,0.23000000000000004,0.0,0.23,0.23,172884.3,4027.8392897984904,167655.0,179574.0,28.172000000000004,0.7061916642574212,27.3,29.48,10
ldoor,guided_c100_t4,parallel,guided,100.0,4.0,37262433.9,193625.59518275867,37022616.0,37545755.0,0.23000000000000004,0.0,0.23,0.23,150484.7,13593.85309656946,127125.0,171674.0,25.830000000000002,2.2007826890550652,21.96,29.22,10
ldoor,guided_c100_t64,parallel,guided,100.0,64.0,36961535.3,240438.42264683815,36692514.0,37304008.0,0.23000000000000004,0.0,0.23,0.23,178318.0,6591.6521112355085,168717.0,190713.0,27.580000000000002,0.9877021593352704,26.0,29.12,10
ldoor,guided_c100_t8,parallel,guided,100.0,8.0,36968768.0,323908.20472267387,36373726.0,37495182.0,0.229,0.0031622776601683824,0.22,0.23,157707.0,9079.11488588569,141237.0,173066.0,26.880000000000003,1.5423286866870438,24.31,29.69,10
ldoor,guided_c10_t1,parallel,guided,10.0,1.0,36907907.6,207832.04949306796,36599590.0,37221196.0,0.23000000000000004,0.0,0.23,0.23,122509.1,10829.667045769329,106426.0,140860.0,21.509,1.7286825426703811,18.95,24.51,10
ldoor,guided_c10_t16,parallel,guided,10.0,16.0,37095624.7,374673.1610982362,36547388.0,37717913.0,0.23000000000000004,0.0,0.23,0.23,169733.9,7537.109650109767,160110.0,182676.0,28.351999999999997,1.1848000300097532,26.77,30.27,10
ldoor,guided_c10_t2,parallel,guided,10.0,2.0,37018691.1,280515.10922406515,36635912.0,37499776.0,0.23000000000000004,0.0,0.23,0.23,130021.3,17838.70456837541,99907.0,147481.0,22.625999999999998,2.972605292032937,17.63,25.35,10
ldoor,guided_c10_t32,parallel,guided,10.0,32.0,37096716.0,299306.94666438305,36640400.0,37481190.0,0.23000000000000004,0.0,0.23,0.23,175589.5,3952.744370125086,168897.0,181706.0,28.387999999999998,0.6091122866744502,27.26,29.43,10
ldoor,guided_c10_t4,parallel,guided,10.0,4.0,37083382.7,332067.28904480685,36552827.0,37558755.0,0.23000000000000004,0.0,0.23,0.23,140261.6,17694.14274837863,106043.0,158238.0,24.052,2.81242007293837,18.59,27.04,10
ldoor,guided_c10_t64,parallel,guided,10.0,64.0,37197524.1,436571.58535251906,36748596.0,37967953.0,0.23000000000000004,0.0,0.23,0.23,188219.8,10617.638006847117,168192.0,204949.0,28.787,1.5384989076658104,25.94,30.9,10
ldoor,guided_c10_t8,parallel,guided,10.0,8.0,37134731.1,357051.7716903403,36546482.0,37612059.0,0.23000000000000004,0.0,0.23,0.23,161391.2,12241.419151570804,145193.0,186572.0,27.399,1.9348525640069951,24.75,31.34,10
ldoor,guided_c1_t1,parallel,guided,1.0,1.0,36973809.7,293137.41239071207,36437063.0,37356665.0,0.229,0.003162277660168385,0.22,0.23,120076.1,10085.062886930024,108736.0,136731.0,21.026,1.62157125447306,19.06,23.72,10
ldoor,guided_c1_t16,parallel,guided,1.0,16.0,37111899.4,379336.02711058786,36550503.0,37811675.0,0.23000000000000004,0.0,0.23,0.23,174060.5,4966.37277094662,164845.0,180842.0,29.006,0.8038546026628334,27.39,30.16,10
ldoor,guided_c1_t2,parallel,guided,1.0,2.0,37097879.5,270323.3326556472,36709993.0,37563737.0,0.23000000000000004,0.0,0.23,0.23,126523.3,15142.658140718446,107162.0,150442.0,22.07,2.516920516998678,18.84,26.05,10
ldoor,guided_c1_t32,parallel,guided,1.0,32.0,37019500.0,241024.63828828768,36572557.0,37413534.0,0.23000000000000004,0.0,0.23,0.23,182852.2,7003.400297950516,171622.0,189725.0,29.412,1.1196308915590603,27.56,30.6,10
ldoor,guided_c1_t4,parallel,guided,1.0,4.0,37051641.5,300214.19586475554,36508026.0,37402738.0,0.23000000000000004,0.0,0.23,0.23,143624.9,11738.163243123783,121786.0,158234.0,24.775,1.8390350730750076,21.3,26.95,10
ldoor,guided_c1_t64,parallel,guided,1.0,64.0,37232410.7,376749.90486824774,36501516.0,37912624.0,0.229,0.003162277660168382,0.22,0.23,178959.8,5158.634828022711,173046.0,187719.0,27.291000000000004,0.789605386675309,26.57,28.82,10
ldoor,guided_c1_t8,parallel,guided,1.0,8.0,37109319.9,415372.3456572023,36532263.0,37673339.0,0.23000000000000004,0.0,0.23,0.23,163835.4,10971.601303162433,145354.0,176087.0,27.722,1.703994001032736,24.84,29.52,10
ldoor,static_c10000_t1,parallel,static,10000.0,1.0,37801521.9,865923.8230552067,36917521.0,38945873.0,0.23399999999999999,0.005163977794943212,0.23,0.24,246781.2,119342.77106329761,142252.0,405729.0,33.132,7.669528161642164,25.29,43.95,10
ldoor,static_c10000_t16,parallel,static,10000.0,16.0,37496658.2,537800.1356354526,36713274.0,38377487.0,0.23200000000000004,0.004216370213557829,0.23,0.24,265799.6,102300.95853488156,207023.0,464348.0,38.251,5.137631209462631,33.94,48.64,10
ldoor,static_c10000_t2,parallel,static,10000.0,2.0,37549268.6,730076.3828599185,36528281.0,38840435.0,0.233,0.004830458915396468,0.23,0.24,264687.2,120484.61886693715,141911.0,447673.0,36.676,7.241381390621851,24.54,46.72,10
ldoor,static_c10000_t32,parallel,static,10000.0,32.0,37246422.0,630528.4680676816,36660907.0,38860611.0,0.231,0.0031622776601683738,0.23,0.24,249008.9,81569.54988290668,211631.0,480354.0,37.751999999999995,4.38051189296918,34.59,49.85,10
ldoor,static_c10000_t4,parallel,static,10000.0,4.0,37193104.9,370520.17979275424,36853513.0,38052966.0,0.23000000000000004,0.0,0.23,0.23,273744.8,53107.20910426798,220907.0,347434.0,40.485,2.2507640677976206,37.08,44.58,10
ldoor,static_c10000_t64,parallel,static,10000.0,64.0,37410898.8,505641.1175922649,36817413.0,38327695.0,0.231,0.0031622776601683738,0.23,0.24,262795.3,77309.87189953313,229965.0,481893.0,39.016000000000005,3.3804739970075866,36.84,47.99,10
ldoor,static_c10000_t8,parallel,static,10000.0,8.0,37234435.8,636816.7463436658,36479795.0,38530178.0,0.231,0.0031622776601683755,0.23,0.24,253798.5,89602.35335110096,191699.0,462320.0,37.230000000000004,4.7745459353627435,32.37,47.48,10
ldoor,static_c1000_t1,parallel,static,1000.0,1.0,37499241.0,767159.4220387908,36833777.0,39093684.0,0.23200000000000004,0.0042163702135578325,0.23,0.24,218069.7,106743.62382315865,144576.0,424100.0,32.807,6.942289167766559,25.87,45.45,10
ldoor,static_c1000_t16,parallel,static,1000.0,16.0,37522687.1,517361.5130010798,36838454.0,38474859.0,0.23200000000000004,0.004216370213557829,0.23,0.24,279315.7,75898.85388689637,222088.0,451814.0,37.818,3.8726643139948074,33.89,45.85,10
ldoor,static_c1000_t2,parallel,static,1000.0,2.0,37350632.6,818951.3809967502,36558901.0,39026286.0,0.23200000000000004,0.004216370213557829,0.23,0.24,259788.7,104249.92393181344,200455.0,460216.0,36.878,5.0882190728518495,33.18,46.35,10
ldoor,static_c1000_t32,parallel,static,1000.0,32.0,37721464.3,738662.2722181336,36742923.0,38869797.0,0.233,0.004830458915396473,0.23,0.24,320337.3,118604.54149450694,226446.0,506013.0,39.286,4.693977701978002,33.5,46.89,10
ldoor,static_c1000_t4,parallel,static,1000.0,4.0,37302240.4,577973.0966244016,36549964.0,38501459.0,0.231,0.003162277660168372,0.23,0.24,278895.6,81766.20565870855,245270.0,510582.0,40.749,3.723894168444879,38.3,50.81,10
ldoor,static_c1000_t64,parallel,static,1000.0,64.0,37285267.3,527146.6652523549,36704466.0,38560843.0,0.231,0.003162277660168373,0.23,0.24,282710.4,72819.40055781837,244024.0,488859.0,38.017,2.5673118236786117,35.27,44.7,10
ldoor,static_c1000_t8,parallel,static,1000.0,8.0,37639548.8,732873.9046044538,36913577.0,39269754.0,0.23200000000000004,0.004216370213557829,0.23,0.24,306487.2,102698.35462578962,225536.0,492014.0,39.748000000000005,4.768616850478412,34.86,48.57,10
ldoor,static_c100_t1,parallel,static,100.0,1.0,37403476.8,767359.8344642926,36680103.0,38846461.0,0.23200000000000004,0.004216370213557832,0.23,0.24,245351.1,130120.1695659738,149344.0,447177.0,33.739,8.015452368186507,26.44,46.01,10
ldoor,static_c100_t16,parallel,static,100.0,16.0,38549646.3,851116.8879110226,37556581.0,39675885.0,0.236,0.00516397779494321,0.23,0.24,512557.3,162950.46905053355,344428.0,685428.0,44.673,4.941479872804636,38.96,50.73,10
ldoor,static_c100_t2,parallel,static,100.0,2.0,37742748.7,881534.189865103,36952403.0,40110685.0,0.23200000000000004,0.0063245553203367545,0.23,0.25,226083.8,116987.37799608981,164182.0,542161.0,28.686,7.824234715861282,23.14,46.6,10
ldoor,static_c100_t32,parallel,static,100.0,32.0,37735987.9,323612.52296687814,37175665.0,38056023.0,0.23000000000000004,0.0,0.23,0.23,342636.6,27118.206345143437,322553.0,412517.0,37.528999999999996,1.031023763062714,36.26,39.76,10
ldoor,static_c100_t4,parallel,static,100.0,4.0,37751219.2,735437.5338209374,37139666.0,39701412.0,0.231,0.003162277660168375,0.23,0.24,312887.3,92739.21614104552,236485.0,561083.0,36.79600000000001,4.892377745023376,30.04,45.95,10
ldoor,static_c100_t64,parallel,static,100.0,64.0,37941302.8,600743.6754985524,37358554.0,39537296.0,0.23200000000000004,0.004216370213557833,0.23,0.24,394888.8,97942.47025201409,343687.0,671856.0,39.741,3.002522828111938,37.13,47.76,10
ldoor,static_c100_t8,parallel,static,100.0,8.0,38136215.5,757100.8416555959,37384003.0,39673153.0,0.23399999999999999,0.005163977794943213,0.23,0.24,411697.9,111180.38972113942,291652.0,608724.0,42.044,4.045093598697343,35.43,48.23,10
ldoor,static_c10_t1,parallel,static,10.0,1.0,37354351.4,656260.281641735,36566041.0,38573832.0,0.231,0.003162277660168373,0.23,0.24,169293.6,17376.412052613803,144576.0,197782.0,29.982,3.0281817059820653,25.87,35.11,10
ldoor,static_c10_t16,parallel,static,10.0,16.0,41509309.8,855730.1066313423,40623361.0,43291031.0,0.255,0.0070710678118654875,0.25,0.27,1419412.0,202556.47339500714,1301476.0,1821859.0,52.587,0.9456338262421287,51.27,54.65,10
ldoor,static_c10_t2,parallel,static,10.0,2.0,39522141.9,341423.5385683677,39225965.0,40198419.0,0.24299999999999997,0.004830458915396483,0.24,0.25,550050.4,222223.18214713782,375316.0,988469.0,39.695,12.075563248883169,29.37,55.51,10
ldoor,static_c10_t32,parallel,static,10.0,32.0,41981802.9,1026456.6041090041,41076692.0,43681962.0,0.258,0.00918936583472682,0.25,0.27,1594307.0,264288.0717684987,1263783.0,1993569.0,52.968999999999994,1.6636135368528346,48.94,54.44,10
ldoor,static_c10_t4,parallel,static,10.0,4.0,40782638.5,732194.0707686202,40128840.0,42480727.0,0.252,0.00421637021355784,0.25,0.26,930499.5,203836.92585782064,722963.0,1379379.0,52.312,5.365481856791201,44.43,63.66,10
ldoor,static_c10_t64,parallel,static,10.0,64.0,41240125.0,410246.9853894249,40705851.0,42083182.0,0.252,0.004216370213557838,0.25,0.26,1391122.3,171902.68501235096,1268395.0,1835052.0,48.792,1.6556489160849717,46.78,52.52,10
ldoor,static_c10_t8,parallel,static,10.0,8.0,41135022.5,778715.9742118582,40414970.0,43216823.0,0.252,0.006324555320336769,0.25,0.27,1044162.1,161781.89671588378,907432.0,1445391.0,49.957,3.5386188454442697,45.98,54.71,10
ldoor,static_c1_t1,parallel,static,1.0,1.0,37156453.1,398015.7323318444,36744613.0,38104985.0,0.231,0.003162277660168372,0.23,0.24,164817.6,7023.896500123308,152218.0,178108.0,29.076999999999998,1.2148621320956554,26.84,31.28,10
ldoor,static_c1_t16,parallel,static,1.0,16.0,59796618.7,190972.4171602048,59480421.0,60091156.0,0.37,0.0,0.37,0.37,5496535.2,134180.00793941782,5258703.0,5662050.0,61.763999999999996,1.3928244684812248,59.61,63.74,10
ldoor,static_c1_t2,parallel,static,1.0,2.0,45554207.5,218729.7612038154,45263249.0,45905595.0,0.28,0.0,0.28,0.28,422497.6,306628.780647146,303539.0,1293791.0,19.892,9.513828298266104,15.87,46.86,10
ldoor,static_c1_t32,parallel,static,1.0,32.0,63339994.9,441938.4113952357,62617292.0,63864498.0,0.39,0.0,0.39,0.39,6066395.4,83528.82270237284,5894649.0,6166195.0,56.431000000000004,0.8616321721012983,55.1,57.52,10
ldoor,static_c1_t4,parallel,static,1.0,4.0,51410890.8,273186.9540141164,51127652.0,51915893.0,0.318,0.004216370213557853,0.31,0.32,2656238.5,523597.9772754517,1628364.0,2943806.0,52.212,8.991629193619787,33.98,57.32,10
ldoor,static_c1_t64,parallel,static,1.0,64.0,64827340.6,570738.6686072712,64306731.0,66321297.0,0.4,0.004714045207910309,0.39,0.41,5961291.6,133337.9065975696,5757370.0,6174576.0,45.003,0.7718527493419121,43.3,46.03,10
ldoor,static_c1_t8,parallel,static,1.0,8.0,55655133.8,424421.9770521374,55147207.0,56704175.0,0.341,0.003162277660168357,0.34,0.35,4501257.3,287635.15647819074,4147110.0,4883463.0,60.648,4.549104429567546,53.45,66.86,10
Serena,dynamic_c10000_t1,parallel,dynamic,10000.0,1.0,55000225.666666664,1204975.1609524298,53628716.0,55888924.0,0.26666666666666666,0.0057735026918962675,0.26,0.27,310940.3333333333,136993.63054293193,196391.0,462693.0,46.6,10.458580209569561,36.93,57.7,3
Serena,dynamic_c10000_t16,parallel,dynamic,10000.0,16.0,54950555.333333336,918230.8244996633,54229198.0,55984198.0,0.26333333333333336,0.0057735026918962545,0.26,0.27,347315.3333333333,68113.76053583692,268701.0,388702.0,51.31666666666666,4.9681015824289805,45.58,54.19,3
Serena,dynamic_c10000_t2,parallel,dynamic,10000.0,2.0,54750392.666666664,886591.556208569,54065300.0,55751749.0,0.26333333333333336,0.0057735026918962675,0.26,0.27,289525.0,153131.29733336682,197886.0,466306.0,43.089999999999996,11.792217772751656,35.71,56.69,3
Serena,dynamic_c10000_t32,parallel,dynamic,10000.0,32.0,55753164.666666664,567086.3147611077,55108702.0,56175834.0,0.26666666666666666,0.0057735026918962675,0.26,0.27,491385.6666666667,92890.9648261516,384291.0,550108.0,58.56,4.890899712731799,52.93,61.76,3
Serena,dynamic_c10000_t4,parallel,dynamic,10000.0,4.0,55561946.666666664,1541221.6801538751,53857334.0,56857069.0,0.26666666666666666,0.0057735026918962675,0.26,0.27,441041.0,160900.0010907396,255270.0,536306.0,56.50333333333333,10.215484977882024,44.71,62.61,3
Serena,dynamic_c10000_t64,parallel,dynamic,10000.0,64.0,55643688.0,1023958.5750297714,54472155.0,56367744.0,0.26666666666666666,0.0057735026918962675,0.26,0.27,417380.0,63549.72169097202,371158.0,489849.0,54.093333333333334,3.729106237871663,51.16,58.29,3
Serena,dynamic_c10000_t8,parallel,dynamic,10000.0,8.0,55311958.333333336,1064546.1948700636,54241612.0,56370608.0,0.26666666666666666,0.0057735026918962675,0.26,0.27,375160.0,123280.00615266045,259663.0,504973.0,53.28666666666667,8.296760411951967,45.19,61.77,3
Serena,dynamic_c1000_t1,parallel,dynamic,1000.0,1.0,56500869.0,240236.65824973508,56223782.0,56650847.0,0.27,0.0,0.27,0.27,438678.3333333333,28489.960061982078,406331.0,460040.0,57.11666666666667,1.0004165798972613,56.1,58.1,3
Serena,dynamic_c1000_t16,parallel,dynamic,1000.0,16.0,55169317.0,1010700.843968679,54550850.0,56335662.0,0.26333333333333336,0.0057735026918962545,0.26,0.27,452455.6666666667,144599.2420600237,362250.0,619239.0,52.61333333333334,7.106267187021144,47.76,60.77,3
Serena,dynamic_c1000_t2,parallel,dynamic,1000.0,2.0,55108034.333333336,641276.4389881585,54456183.0,55738185.0,0.26666666666666666,0.0057735026918962675,0.26,0.27,298190.3333333333,102380.19176253448,199549.0,403939.0,40.31333333333333,8.502401621502793,31.93,48.93,3
